I.I;;
XXIV.2.43;Tubo com flanges FoFo PN 10 DN 100 L= 0,76m;un
XXIV.9825;Tubo DEFOFO Ø100;m
XXIV.PEC 67;BRAÇADEIRA FISCHER P/ TUBO FOFO DN 100;unid
XXIV.PEC 70;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=1,26M;unid
XXIV.PEC 71;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=1,30M;unid
XXIV.PEC 72;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=1,50M;unid
XXIV.PEC 75;TUBO FLANGEADO FOFO PN 10 DN 100 L= 1,25M;unid
XXIV.PEC 78;TUBO FLANGEADO FOFO PN 10 DN 100 L= 4,67M;unid
XXIV.PEC 77;TUBO FLANGEADO FOFO PN 10 DN 100 L= 4,63M;unid
XXIV.PEC 74;TUBO FLANGEADO FOFO PN 10 DN 100 L= 0,75M;unid
XXIV.PEC 76;TUBO FLANGEADO FOFO PN 10 DN 100 L= 2,50M;unid
XXIV.PEC 79;TUBO PONTA  FOFO DN 100 L=1,22M;unid
XXIV.;;
XXIV.3;FORNECIMENTO DE EQUIPAMENTOS;
XXIV.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 100;un
XXIV.3.2;Hidrômetro Magnético PN 10 DN 80;un
XXIV.3.3;Medidor de vazão eletromagnético PN 10 DN 100;un
XXIV.PEC 80;VÁLVULA DE ALTITUDE PN 10 DN 100;unid
XXIV.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXIV.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXIV.;;
XXV.XXV;Reservatório Elevado de Marinho - 50m³;
XXV.;;
XXV.1;OBRAS CIVIS ;
XXV.1.1;Serviços Preliminares;
XXV.1.1.1;Limpeza e raspagem do terreno;m²
XXV.1.1.2;Locação da obra;m²
XXV.1.1.3;Placa indicativa da obra;m²
XXV.1.2;Movimento de Terra;
XXV.1.2.1;Escavação manual em terra até 2,00 m;m³
XXV.1.2.2;Escavação em piçarro até 2,00 m;m³
XXV.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXV.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXV.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXV.1.2.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXV.1.2.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXV.1.3;Fundações e Estruturas;
XXV.1.3.1;Concreto magro;m³
XXV.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXV.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXV.1.3.4;Concreto simples (blocos de apoio);m³
XXV.1.3.5;Sapata;
XXV.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XXV.96558;CONCRETAGEM DE SAPATAS, FCK 30 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;m³
XXV.96545;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 8 MM - MONTAGEM. AF_06/2017;kg
XXV.96548;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 16 MM - MONTAGEM. AF_06/2017;kg
XXV.1.3.6;Viga;
XXV.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XXV.CPU 03;CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXV.92761;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXV.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXV.1.3.7;Pilar;
XXV.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXV.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXV.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXV.92764;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXV.1.3.8;Parede;
XXV.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXV.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXV.91602;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 8,0 MM DE DIÂMETRO. AF_06/2019;kg
XXV.91603;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 10,0 MM DE DIÂMETRO. AF_06/2019;kg
XXV.CPU 01;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 12,5 MM DE DIÂMETRO.;KG
XXV.1.3.9;Laje;
XXV.CPU 09;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO.;M2
XXV.CPU 03;CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXV.92769;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXV.92770;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXV.92771;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXV.92772;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXV.1.4;Revestimento e tratamento de superfícies;
XXV.1.4.1;Impermeabilização ;m²
XXV.1.4.2;Pintura anticorrosiva;m²
XXV.1.4.3;Pintura  PVA externa;m²
XXV.1.4.4;Pintura a óleo em esquarias de ferro;m²
XXV.1.4.5;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXV.1.4.6;Chapisco de aderência;m²
XXV.1.4.7;Massa única;m²
XXV.1.6;Urbanização;
XXV.1.6.1;Cerca de contorno modelo CAGEPA;m
XXV.1.6.2;Portão de ferro modelo CAGEPA;m²
XXV.1.7;Diversos;
XXV.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXV.1.7.2;Montagem de equipamentos hidromecânicos;un
XXV.1.7.3;Escada de ferro ;M
XXV.1.7.4;Escada de ferro com guarda-corpo;m2
XXV.1.7.5;Esgotamento (1HP);H
XXV.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXV.;;
XXV.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXV.2.1;Curva 90º com bolsas FºFº DN 100;un
XXV.2.2;Curva 90º com flanges FºFº PN 10 DN 100;un
XXV.2.3;Curva 90º com flanges FºFº PN 10 DN 200;un
XXV.2.4;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 100;un
XXV.2.5;Extremidade ponta flange FºFº PN 10 DN 80;un
XXV.2.6;Extremidade com ponta flange FºFº PN 10 DN 200;un
XXV.2.7;Junta Gibault DN 80;un
XXV.2.8;Redução concêntrica com flanges FºFº PN 10 DN 100x80;un
XXV.2.9;Redução concêntrica com flanges FºFº PN 10 DN 150x100;un
XXV.2.10;Toco com flanges e aba de vedação FºFº PN 10 DN 100;un
XXV.2.11;Toco com flanges FºFº PN 10 DN 80 L= 0,25m;un
XXV.2.12;Tubo cilíndrico FºFº PN 10 DN 100 L= 2,10m;m
XXV.2.13;Tubo cilíndrico FºFº PN 10 DN 100 L= 2,90m;m
XXV.2.14;Tubo com flanges FºFº PN 10 DN 100 L= 4,05m;un
XXV.2.15;Tubo com flanges FºFº PN 10 DN 100 L= 4,35m;un
XXV.2.16;Tubo com flanges FºFº PN 10 DN 100 L= 5,80m;un
XXV.2.18;Tubo ponta flange FºFº PN 10 DN 100 L= 2,25m;un
XXV.2.19;Tubo ponta flange FºFº PN 10 DN 100 L= 2,75m;un
XXV.2.20;Tubo ponta flange FºFº PN 10 DN 100 L= 4,30m;un
XXV.2.21;Arruelas de borracha para flanges PN 10 DN 80;un
XXV.2.22;Arruelas de borracha para flanges PN 10 DN 100;un
XXV.2.23;Arruelas de borracha para flanges PN 10 DN 200;un
XXV.2.24;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXV.2.25;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXV.2.32;Curva 90º com flanges FºFº PN 10 DN 100;un
XXV.2.33;Curva 90º com flanges FºFº PN 10 DN 200;un
XXV.2.34;Junta Gibault DN 100;un
XXV.2.35;Tubo com flanges FºFº PN 10 DN 100 L= 3,95m;un
XXV.2.36;Tubo com flanges FºFº PN 10 DN 100 L= 3,65m;un
XXV.2.37;Tubo com flanges FºFº PN 10 DN 100 L= 5,80m;un
XXV.2.38;Tubo ponta flange FºFº PN 10 DN 100 L= 0,50m;un
XXV.2.39;Tubo ponta flange FºFº PN 10 DN 100 L= 1,90m;un
XXV.2.40;Tubo ponta flange FºFº PN 10 DN 100 L= 1,32m;un
XXV.2.41;Tubo ponta flange FoFo PN 10 DN 100 L=1,20m;un
XXV.2.42;Tubo ponta flange FoFo PN 10 DN 100 L=1,00m;un
XXV.2.43;Tubo ponta flange FoFo PN 10 DN 100 L=1,28m;un
XXV.2.44;Tubo ponta flange FoFo PN 10 DN 100 L=0,85m;un
XXV.2.45;Tubo ponta flange FoFo PN 10 DN 100 L=1,23m;un
XXV.2.46;Tubo ponta flange FºFº PN 10 DN 100 L= 5,80m;un
XXV.2.47;Tubo ponta flange FºFº PN 10 DN 100 L= 3,92m;un
XXV.2.48;Tubo ponta flange FºFº PN 10 DN 100 L= 2,20m;un
XXV.2.49;Tubo ponta flange FoFo PN 10 DN 100 ;m
XXV.2.50;Tubo ponta flange FºFº PN 10 DN 200 L= 0,70m;un
XXV.2.51;Curva 45º com bolsas FoFo DN 100;un
XXV.2.52;Extremidade ponta flange FoFo PN 10 DN 100;un
XXV.2.53;Tubo com flanges FoFo PN 10 DN 100 L= 0,68m;un
XXV.2.54;Tubo DEFOFO Ø100;m
XXV.PEC 67;BRAÇADEIRA FISCHER P/ TUBO FOFO DN 100;unid
XXV.PEC 70;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=1,26M;unid
XXV.PEC 69;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=0,70M;unid
XXV.PEC 68;TUBO C/FLANGE C/ ABAS DE VEDAÇÃO FOFO DN 100 L=0,65M;unid
XXV.PEC 75;TUBO FLANGEADO FOFO PN 10 DN 100 L= 1,25M;unid
XXV.PEC 77;TUBO FLANGEADO FOFO PN 10 DN 100 L= 4,63M;unid
XXV.PEC 73;TUBO FLANGEADO FOFO PN 10 DN 100 L= 0,25M;unid
XXV.;;
XXV.3;FORNECIMENTO DE EQUIPAMENTOS;
XXV.3.1;Registro de gaveta corpo curto com flanges e cabeçote PN 10 DN 100;un
XXV.3.2;Hidrômetro Magnético PN 10 DN 80;un
XXV.3.3;Medidor de vazão eletromagnético PN 10 DN 100;un
XXV.PEC 80;VÁLVULA DE ALTITUDE PN 10 DN 100;unid
XXV.PEC 95;PARA RAIO EM FITA DE ALUMÍNIO;VB
XXV.PEC 96;SINALIZAÇÃO AÉREA (AVIÃO) COM PLACA FOTOVOLTÁICA;unid
XXV.;;
XXVI.XXVI;Reservatório Elevado de Barra de São Miguel - 150m³;
XXVI.;;
XXVI.1;OBRAS CIVIS ;
XXVI.1.1;Serviços Preliminares;
XXVI.1.1.1;Limpeza e raspagem do terreno;m²
XXVI.1.1.2;Locação da obra;m²
XXVI.1.1.3;Placa indicativa da obra;m²
XXVI.1.2;Movimento de Terra;
XXVI.1.2.1;Escavação manual em terra até 2,00 m;m³
XXVI.1.2.2;Escavação em piçarro até 2,00 m;m³
XXVI.1.2.3;Escavação em rocha branda até 2,00 m;m³
XXVI.1.2.4;Escavação em rocha dura até 2,00 m;m³
XXVI.1.2.5;Reaterro compactado manualmente com aproveitamento do material;m³
XXVI.1.2.6;Bota fora de terra, piçarro ou rocha branda, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVI.1.2.7;Bota fora de rocha dura fragmentada, com carga mecânica, DMT=1km, inclusive limpeza mecanizada;m³
XXVI.1.3;Fundações e Estruturas;
XXVI.1.3.1;Concreto magro;m³
XXVI.1.3.2;Concreto armado (Reservatório Elevado) fck= 25 MPa, inclusive preparo e lançamento;m³
XXVI.1.3.3;Concreto armado fck= 25 MPa, inclusive preparo e lançamento;m³
XXVI.1.3.4;Concreto simples (blocos de apoio);m³
XXVI.1.3.5;Sapata;
XXVI.96532;FABRICAÇÃO, MONTAGEM E DESMONTAGEM DE FÔRMA PARA SAPATA, EM MADEIRA SERRADA, E=25 MM, 2 UTILIZAÇÕES. AF_06/2017;m²
XXVI.CPU 04;CONCRETAGEM DE SAPATAS, FCK 40 MPA, COM USO DE BOMBA  LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_11/2016;M3
XXVI.96544;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_06/2017;kg
XXVI.96546;ARMAÇÃO DE BLOCO, VIGA BALDRAME OU SAPATA UTILIZANDO AÇO CA-50 DE 10 MM - MONTAGEM. AF_06/2017;kg
XXVI.1.3.6;Viga;
XXVI.CPU 07;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 2 UTILIZAÇÕES. ;M2
XXVI.CPU 05;CONCRETAGEM DE VIGAS E LAJES, FCK= 40 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVI.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVI.92761;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 8,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.92762;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.92763;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXVI.92764;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.1.3.7;Pilar;
XXVI.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXVI.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXVI.92760;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVI.92764;ARMAÇÃO DE PILAR OU VIGA DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.1.3.8;Parede;
XXVI.CPU 08;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES, PÉ-DIREITO DUPLO,EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO. ;M2
XXVI.92720;CONCRETAGEM DE PILARES, FCK = 25 MPA, COM USO DE BOMBA EM EDIFICAÇÃO COM SEÇÃO MÉDIA DE PILARES MENOR OU IGUAL A 0,25 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;m³
XXVI.91603;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 10,0 MM DE DIÂMETRO. AF_06/2019;kg
XXVI.CPU 01;ARMAÇÃO DO SISTEMA DE PAREDES DE CONCRETO, EXECUTADA COMO REFORÇO, VERGALHÃO DE 12,5 MM DE DIÂMETRO.;KG
XXVI.1.3.9;Laje;
XXVI.CPU 09;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM, 1 UTILIZAÇÃO.;M2
XXVI.CPU 03;CONCRETAGEM DE VIGAS E LAJES, FCK=25 MPA, PARA LAJES MACIÇAS OU NERVURADAS COM USO DE BOMBA EM EDIFICAÇÃO COM ÁREA MÉDIA DE LAJES MAIOR QUE 20 M² - LANÇAMENTO, ADENSAMENTO E ACABAMENTO. AF_12/2015;M3
XXVI.92769;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 6,3 MM - MONTAGEM. AF_12/2015;kg
XXVI.92771;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 10,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.92772;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 12,5 MM - MONTAGEM. AF_12/2015;kg
XXVI.92773;ARMAÇÃO DE LAJE DE UMA ESTRUTURA CONVENCIONAL DE CONCRETO ARMADO EM UM EDIFÍCIO DE MÚLTIPLOS PAVIMENTOS UTILIZANDO AÇO CA-50 DE 16,0 MM - MONTAGEM. AF_12/2015;kg
XXVI.1.4;Revestimento e tratamento de superfícies;
XXVI.1.4.1;Impermeabilização ;m²
XXVI.1.4.2;Pintura anticorrosiva;m²
XXVI.1.4.3;Pintura  PVA externa;m²
XXVI.1.4.4;Pintura a óleo em esquarias de ferro;m²
XXVI.1.4.5;Alvenaria de tijolos cerâmicos de 1/2 vez;m²
XXVI.1.4.6;Chapisco de aderência;m²
XXVI.1.4.7;Massa única;m²
XXVI.1.6;Urbanização;
XXVI.1.6.1;Cerca de contorno modelo CAGEPA;m
XXVI.1.6.2;Portão de ferro modelo CAGEPA;m²
XXVI.1.7;Diversos;
XXVI.1.7.1;Logotipo e letreiro padrão CAGEPA (elevado);un
XXVI.1.7.2;Montagem de equipamentos hidromecânicos;un
XXVI.1.7.3;Escada de ferro ;M
XXVI.1.7.4;Escada de ferro com guarda-corpo;m2
XXVI.1.7.5;Esgotamento (1HP);H
XXVI.1.7.6;"Tampa de inspeção e proteção em chapa de aço 1/4"", inclusive fixação";m²
XXVI.;;
XXVI.2;FORNECIMENTO DE MATERIAIS HIDRÁULICOS;
XXVI.2.1;Curva 90º com bolsas FºFº DN 200;un
XXVI.2.2;Curva 90º com bolsas FºFº DN 250;un
XXVI.2.3;Curva 90º com flanges FºFº PN 10 DN 200;un
XXVI.2.4;Extremidade ponta flange e aba de vedação FºFº PN 10 DN 200;un
XXVI.2.5;Extremidade com ponta flange FºFº PN 10 DN 200;un
XXVI.2.6;Extremidade ponta flange FºFº PN 10 DN 80;un
XXVI.2.7;Junta Gibault DN 80;un
XXVI.2.8;Redução concêntrica com flanges FºFº PN 10 DN 300x250;un
XXVI.2.9;Redução concêntrica com flanges AÇO PN 10 DN 200x80 L= 0,70m;un
XXVI.2.10;Toco com flanges e aba de vedação FºFº PN 10 DN 200;un
XXVI.2.11;Toco com flanges e aba de vedação FºFº PN 10 DN 250;un
XXVI.2.12;Toco com flanges FºFº PN 10 DN 80 L= 0,25m;un
XXVI.2.13;Tubo cilíndrico FºFº PN 10 DN 200 L= 5,80m;m
XXVI.2.14;Tubo cilíndrico FºFº PN 10 DN 250 L= 2,00m;m
XXVI.2.15;Tubo com flanges FºFº PN 10 DN 200 L= 3,00m;un
XXVI.2.16;Tubo com flanges FºFº PN 10 DN 200 L= 4,00m;un
XXVI.2.17;Tubo com flanges FºFº PN 10 DN 200 L= 5,80m;un
XXVI.2.18;Tubo com flanges FºFº PN 10 DN 250 L= 3,00m;un
XXVI.2.19;Tubo com flanges FºFº PN 10 DN 250 L= 3,75m;un
XXVI.2.20;Tubo com flanges FºFº PN 10 DN 250 L= 5,80m;un
XXVI.2.21;Tubo ponta flange FºFº PN 10 DN 200 L= 1,20m;un
XXVI.2.22;Tubo ponta flange FºFº PN 10 DN 200 L= 1,70m;un
XXVI.2.23;Tubo ponta flange FºFº PN 10 DN 200 L= 2,55m;un
XXVI.2.24;Tubo ponta flange FºFº PN 10 DN 250 L= 1,20m;un
XXVI.2.25;Arruelas de borracha para flanges PN 10 DN 80;un
XXVI.2.26;Arruelas de borracha para flanges PN 10 DN 200;un
XXVI.2.27;Arruelas de borracha para flanges PN 10 DN 250;un
XXVI.2.28;Parafusos para flanges PN 10 d=16mm, L=80mm;un
XXVI.2.29;Parafusos para flanges PN 10 d=20mm, L=90mm;un
XXVI.PEC 016;Tubo com flanges FoFo PN 10 DN 200 L= 5,80m;un
XXVI.PEC 017;Tubo com flanges FoFo PN 10 DN 250 L= 5,80m;un
XXVI.PEC 50;TUBO C/ PONTA E BOLSA L=6,00 DN 200 PN 16;unid
XXVI.2.30;Junta Gibault DN 200;un
XXVI.2.31;Curva 45º com bolsas FºFº DN 200;un
XXVI.2.32;Redução concêntrica com flanges FºFº PN 10 DN 100x80;un
XXVI.2.33;Tubo ponta flange FºFº PN 10 DN 200 L= 2,20m;un
XXVI.2.34;Tubo ponta flange FºFº PN 10 DN 200 L= 2,23m;un
XXVI.2.35;Tubo ponta flange FºFº PN 10 DN 200 L= 4,97m;un
XXVI.2.36;Redução concêntrica com flanges FoFo PN 10 DN 200 x 100;un
XXVI.2.37;Ventosa simples FoFo com flanges PN 10/16/25 DN 50 ;un
XXVI.2.38;Tubo ponta flange FºFº PN 10 DN 200 L= 4,44m;un
XXVI.PEC 83;REDUÇÃO COM FLANGES CONCÊNTRICA 300/200;unid
XXVI.PEC 84;TÊ REDUTOR FOFO DN 200 X 50;unid
XXVI.PEC 85;TUBO CILÍNDRICO (PONTA E PONTA) DN 200 L=1790MM ;unid
XXVI.PEC 86;TUBO CILÍNDRICO (PONTA E PONTA) DN 200 L=2195MM;unid
XXVI.PEC 87;TUBO CILÍNDRICO (PONTA E PONTA) DN 200 L=2280MM;unid
XXVI.PEC 88;TUBO CILÍNDRICO (PONTA E PONTA) DN 200 L=4800MM;unid
XXVI.PEC 89;TUBO C/ FLANGE PONTA L=3120MM DN 200;unid
XXVI.PEC 90;TUBO FLANGEADO FOFO DN 200 L= 4000MM;unid
XXVI.PEC 91;TUBO FLANGEADO FOFO DN 200 L= 4220MM;unid
XXVI.PEC 92;TUBO FLANGEADO FOFO DN 200 L= 5800MM ;unid
XXVI.PEC 93;VÁLVULA DE GAVETA DN 200;unid
XXVI.;;
XXVI.3;FORNECIMENTO DE EQUIPAMENTOS;
